subject_nr,subject_id,game_nr,trial_nr,perc_noise,perc_noise_sample,orientation,orientation_sample,orientation_0,orientation_0_sample,orientation_positive_unfair,orientation_positive_fair,reference_line,radii
13,14,1,6,18,15.01243937,10,15.7608553,10,15.7608553,1,1,0,0
13,14,1,7,18,19.1143966,10,15.44926554,10,15.44926554,1,1,0,0
13,14,1,8,18,13.03069913,10,6.798429836,10,6.798429836,1,1,0,0
13,14,1,9,18,17.07914896,5,5.711730658,5,5.711730658,1,1,0,0
13,14,1,10,18,20.27544211,-5,-8.279601707,-5,-8.279601707,0,0,0,0
13,14,1,11,18,16.97097218,5,3.884756733,5,3.884756733,1,1,0,0
13,14,1,12,18,15.52260249,10,12.70516097,10,12.70516097,1,1,0,0
13,14,1,13,18,20.87474746,5,5.622239425,5,5.622239425,1,1,0,0
13,14,1,14,18,16.86450679,-5,-7.927822183,-5,-7.927822183,0,0,0,0
13,14,1,15,18,20.08885467,5,7.905578289,5,7.905578289,1,1,0,0
13,14,1,16,18,21.16668752,-10,-12.33211917,-10,-12.33211917,0,0,0,0
13,14,1,17,0,19.77840349,-10,-10,-10,-10,0,0,0,0
13,14,1,18,0,16.10486559,10,10,10,10,1,1,0,0
13,14,2,1,6,5.557180779,100,98.36928683,10,8.369286828,1,1,90,0
13,14,2,2,6,4.911478232,80,79.37603413,-10,-10.62396587,0,0,90,0
13,14,2,3,6,6.475788707,95,95.01089056,5,5.010890564,1,1,90,0
13,14,2,4,6,6.279896782,85,85.77119989,-5,-4.228800112,0,0,90,0
13,14,2,5,6,5.528903605,80,79.56925692,-10,-10.43074308,0,0,90,0
13,14,2,6,6,6.639559307,85,85.57997909,-5,-4.420020913,0,0,90,0
13,14,2,7,6,6.164721556,95,94.77781507,5,4.77781507,1,1,90,0
13,14,2,8,6,4.933490004,80,79.76134163,-10,-10.23865837,0,0,90,0
13,14,2,9,6,5.370697787,85,83.94269047,-5,-6.057309531,0,0,90,0
13,14,2,10,6,6.437502645,100,99.89467237,10,9.894672373,1,1,90,0
13,14,2,11,6,7.059873839,85,83.28781719,-5,-6.712182814,0,0,90,0
13,14,2,12,6,6.071945578,100,100.3179056,10,10.31790562,1,1,90,0
13,14,2,13,6,6.72959573,80,79.73516047,-10,-10.26483953,0,0,90,0
13,14,2,14,6,6.769692107,95,96.45462331,5,6.454623309,1,1,90,0
13,14,2,15,6,5.843170858,95,92.98479631,5,2.984796314,1,1,90,0
13,14,2,16,6,5.999840244,100,99.38920056,10,9.389200562,1,1,90,0
13,14,2,17,0,5.557180779,80,80,-10,-10,0,0,90,0
13,14,2,18,0,4.911478232,100,100,10,10,1,1,90,0
13,14,3,1,18,16.11348145,-5,-6.549586068,-5,-6.549586068,0,0,0,0
13,14,3,2,18,12.25215658,5,7.089312238,5,7.089312238,1,1,0,0
13,14,3,3,18,18.41511265,-10,-12.64011029,-10,-12.64011029,0,0,0,0
13,14,3,4,18,16.90200653,-10,-10.90410136,-10,-10.90410136,0,0,0,0
13,14,3,5,18,19.98744361,-5,-4.783217252,-5,-4.783217252,0,0,0,0
13,14,3,6,18,19.66668804,-10,-10.30882995,-10,-10.30882995,0,0,0,0
13,14,3,7,18,15.54045962,-10,-4.867457634,-10,-4.867457634,0,0,0,0
13,14,3,8,18,18.93803736,10,7.675180052,10,7.675180052,1,1,0,0
13,14,3,9,18,19.56437392,5,5.455829184,5,5.455829184,1,1,0,0
13,14,3,10,18,20.11992962,-5,-4.142203771,-5,-4.142203771,0,0,0,0
13,14,3,11,18,15.81092894,10,9.414232635,10,9.414232635,1,1,0,0
13,14,3,12,18,17.20467291,10,12.55233656,10,12.55233656,1,1,0,0
13,14,3,13,18,15.97289094,10,2.764194259,10,2.764194259,1,1,0,0
13,14,3,14,18,15.41998817,-5,-2.803821303,-5,-2.803821303,0,0,0,0
13,14,3,15,18,17.9606515,5,11.50607633,5,11.50607633,1,1,0,0
13,14,3,16,18,16.53850155,5,0.376044261,5,0.376044261,1,1,0,0
13,14,3,17,0,16.11348145,-10,-10,-10,-10,0,0,0,0
13,14,3,18,0,12.25215658,10,10,10,10,1,1,0,0
13,14,4,1,18,18.19904986,80,79.61896483,-10,-10.38103517,0,0,90,0
13,14,4,2,18,25.12362336,100,103.1809457,10,13.18094572,1,1,90,0
13,14,4,3,18,21.95525734,95,100.0896885,5,10.08968855,1,1,90,0
13,14,4,4,18,14.61971267,80,77.47822001,-10,-12.52177999,0,0,90,0
13,14,4,5,18,20.31368264,80,79.32542283,-10,-10.67457717,0,0,90,0
13,14,4,6,18,17.86833642,85,81.69534462,-5,-8.304655382,0,0,90,0
13,14,4,7,18,16.43546439,95,98.26710709,5,8.267107089,1,1,90,0
13,14,4,8,18,15.92446567,95,90.5440804,5,0.544080395,1,1,90,0
13,14,4,9,18,19.49879167,85,87.74100073,-5,-2.258999272,0,0,90,0
13,14,4,10,18,18.60541304,100,101.3828366,10,11.38283659,1,1,90,0
13,14,4,11,18,16.47887239,85,79.93099103,-5,-10.06900897,0,0,90,0
13,14,4,12,18,13.84627614,80,82.22018639,-10,-7.779813614,0,0,90,0
13,14,4,13,18,18.44493645,100,100.6223561,10,10.6223561,1,1,90,0
13,14,4,14,18,19.58822857,85,85.14107092,-5,-4.858929084,0,0,90,0
13,14,4,15,18,24.12282525,100,101.8260713,10,11.82607131,1,1,90,0
13,14,4,16,18,14.08420828,95,97.61354,5,7.613540005,1,1,90,0
13,14,4,17,0,18.19904986,80,80,-10,-10,0,0,90,0
13,14,4,18,0,25.12362336,100,100,10,10,1,1,90,0
13,14,5,1,18,16.95595466,5,7.555242395,5,7.555242395,1,1,0,0
13,14,5,2,18,16.37450823,5,6.62858801,5,6.62858801,1,1,0,0
13,14,5,3,18,14.09009306,10,2.680589415,10,2.680589415,1,1,0,0
13,14,5,4,18,10.87554686,-10,-14.14992221,-10,-14.14992221,0,0,0,0
13,14,5,5,18,14.81027614,10,8.380205266,10,8.380205266,1,1,0,0
13,14,5,6,18,20.71030526,-5,-5.898841615,-5,-5.898841615,0,0,0,0
13,14,5,7,18,16.17107452,-10,-14.51198182,-10,-14.51198182,0,0,0,0
13,14,5,8,18,19.94943565,-5,-1.445020222,-5,-1.445020222,0,0,0,0
13,14,5,9,18,19.23009832,-10,-10.47860217,-10,-10.47860217,0,0,0,0
13,14,5,10,18,19.65078676,-5,-7.405230951,-5,-7.405230951,0,0,0,0
13,14,5,11,18,21.93576162,5,7.939195698,5,7.939195698,1,1,0,0
13,14,5,12,18,18.90959856,-10,-11.6611327,-10,-11.6611327,0,0,0,0
13,14,5,13,18,17.12424649,10,4.195438522,10,4.195438522,1,1,0,0
13,14,5,14,18,18.25947832,5,9.839938542,5,9.839938542,1,1,0,0
13,14,5,15,18,15.17545299,-5,-2.987104099,-5,-2.987104099,0,0,0,0
13,14,5,16,18,19.20603363,10,7.200683449,10,7.200683449,1,1,0,0
13,14,5,17,0,16.95595466,-10,-10,-10,-10,0,0,0,0
13,14,5,18,0,16.37450823,10,10,10,10,1,1,0,0
13,14,6,1,18,22.48466351,95,86.91072154,5,-3.089278457,1,0,90,0
13,14,6,2,18,19.4954441,80,82.24457836,-10,-7.755421644,0,0,90,0
13,14,6,3,18,23.10158694,95,90.37340777,5,0.373407767,1,1,90,0
13,14,6,4,18,22.52487917,95,90.58352384,5,0.583523844,1,1,90,0
13,14,6,5,18,17.28228424,85,86.99121432,-5,-3.008785676,0,0,90,0
13,14,6,6,18,15.32642032,85,81.91186203,-5,-8.088137972,0,0,90,0
13,14,6,7,18,15.57734983,85,84.72012642,-5,-5.279873578,0,0,90,0
13,14,6,8,18,20.16661806,100,103.2801703,10,13.28017025,1,1,90,0
13,14,6,9,18,12.21624007,95,91.8961317,5,1.896131697,1,1,90,0
13,14,6,10,18,21.5944159,100,101.8222081,10,11.82220806,1,1,90,0
13,14,6,11,18,14.19978484,80,80.83537359,-10,-9.16462641,0,0,90,0
13,14,6,12,18,13.17459398,100,98.34625124,10,8.346251244,1,1,90,0
13,14,6,13,18,17.3607643,85,79.22532178,-5,-10.77467822,0,0,90,0
13,14,6,14,18,17.03810038,80,86.40168318,-10,-3.598316821,0,0,90,0
13,14,6,15,18,15.59830451,80,83.98696174,-10,-6.013038258,0,0,90,0
13,14,6,16,18,18.84347659,100,98.18645385,10,8.186453854,1,1,90,0
13,14,6,17,0,22.48466351,80,80,-10,-10,0,0,90,0
13,14,6,18,0,19.4954441,100,100,10,10,1,1,90,0
13,14,7,1,6,5.721549145,-5,-4.816740373,-5,-4.816740373,0,0,0,0
13,14,7,2,6,4.176902929,-5,-6.8209141,-5,-6.8209141,0,0,0,0
13,14,7,3,6,4.939609085,-5,-6.668714454,-5,-6.668714454,0,0,0,0
13,14,7,4,6,4.739013162,5,6.261195268,5,6.261195268,1,1,0,0
13,14,7,5,6,5.210405863,-10,-10.0314624,-10,-10.0314624,0,0,0,0
13,14,7,6,6,5.278543982,5,6.457417726,5,6.457417726,1,1,0,0
13,14,7,7,6,6.241147322,-10,-9.658026452,-10,-9.658026452,0,0,0,0
13,14,7,8,6,4.690883457,10,8.809182251,10,8.809182251,1,1,0,0
13,14,7,9,6,5.864991304,-10,-9.305041129,-10,-9.305041129,0,0,0,0
13,14,7,10,6,6.243694866,10,9.020344573,10,9.020344573,1,1,0,0
13,14,7,11,6,6.868262984,5,4.898920052,5,4.898920052,1,1,0,0
13,14,7,12,6,6.366942676,-5,-6.099171549,-5,-6.099171549,0,0,0,0
13,14,7,13,6,6.761315206,10,8.690007525,10,8.690007525,1,1,0,0
13,14,7,14,6,6.774968398,-10,-10.33335914,-10,-10.33335914,0,0,0,0
13,14,7,15,6,5.272420859,10,10.09017512,10,10.09017512,1,1,0,0
13,14,7,16,6,5.649521579,5,3.38317154,5,3.38317154,1,1,0,0
13,14,7,17,0,5.721549145,-10,-10,-10,-10,0,0,0,0
13,14,7,18,0,4.176902929,10,10,10,10,1,1,0,0
13,14,8,1,6,6.455368945,95,97.0908154,5,7.090815396,1,1,90,0
13,14,8,2,6,5.773113474,100,98.60591092,10,8.605910918,1,1,90,0
13,14,8,3,6,6.452033366,100,97.91921427,10,7.919214271,1,1,90,0
13,14,8,4,6,5.478589851,95,94.93810239,5,4.938102389,1,1,90,0
13,14,8,5,6,5.236353449,95,93.96798178,5,3.967981781,1,1,90,0
13,14,8,6,6,6.521841084,80,80.38539163,-10,-9.614608367,0,0,90,0
13,14,8,7,6,4.96369001,85,86.87644906,-5,-3.123550942,0,0,90,0
13,14,8,8,6,7.095414948,80,80.73786574,-10,-9.262134257,0,0,90,0
13,14,8,9,6,6.253545318,85,85.54676652,-5,-4.453233481,0,0,90,0
13,14,8,10,6,5.335940003,100,99.57077788,10,9.570777878,1,1,90,0
13,14,8,11,6,6.837182472,100,99.49231996,10,9.492319958,1,1,90,0
13,14,8,12,6,4.878709132,85,84.5284799,-5,-5.4715201,0,0,90,0
13,14,8,13,6,5.302778446,95,91.58774146,5,1.587741455,1,1,90,0
13,14,8,14,6,5.419628588,85,86.54143059,-5,-3.458569415,0,0,90,0
13,14,8,15,6,5.02137069,80,80.58963157,-10,-9.410368434,0,0,90,0
13,14,8,16,6,5.256580749,80,78.67705704,-10,-11.32294296,0,0,90,0
13,14,8,17,0,6.455368945,80,80,-10,-10,0,0,90,0
13,14,8,18,0,5.773113474,100,100,10,10,1,1,90,0
13,14,9,1,18,17.55391855,5,3.960535491,5,3.960535491,1,1,0,0
13,14,9,2,18,16.97926649,-10,-9.473936507,-10,-9.473936507,0,0,0,0
13,14,9,3,18,21.90710457,-10,-10.95708958,-10,-10.95708958,0,0,0,0
13,14,9,4,18,21.23281392,-5,-1.606418402,-5,-1.606418402,0,0,0,0
13,14,9,5,18,18.57857832,-5,-4.385317107,-5,-4.385317107,0,0,0,0
13,14,9,6,18,15.15938309,10,11.05671138,10,11.05671138,1,1,0,0
13,14,9,7,18,11.71358957,10,10.61460365,10,10.61460365,1,1,0,0
13,14,9,8,18,17.65566675,-5,-5.385726833,-5,-5.385726833,0,0,0,0
13,14,9,9,18,18.99112293,5,3.506668987,5,3.506668987,1,1,0,0
13,14,9,10,18,19.40864903,10,6.597524202,10,6.597524202,1,1,0,0
13,14,9,11,18,16.94280284,5,2.022344184,5,2.022344184,1,1,0,0
13,14,9,12,18,20.04362679,5,8.722465649,5,8.722465649,1,1,0,0
13,14,9,13,18,20.08904853,-10,-12.14763112,-10,-12.14763112,0,0,0,0
13,14,9,14,18,15.18578355,10,7.369990058,10,7.369990058,1,1,0,0
13,14,9,15,18,13.33975595,-5,0.451908435,-5,0.451908435,0,1,0,0
13,14,9,16,18,18.77066537,-10,-9.612720739,-10,-9.612720739,0,0,0,0
13,14,9,17,0,17.55391855,-10,-10,-10,-10,0,0,0,0
13,14,9,18,0,16.97926649,10,10,10,10,1,1,0,0
13,14,10,1,6,5.906815598,95,95.51609239,5,5.516092389,1,1,90,0
13,14,10,2,6,5.661789678,80,80.93664315,-10,-9.063356849,0,0,90,0
13,14,10,3,6,6.479745639,85,85.63640262,-5,-4.363597381,0,0,90,0
13,14,10,4,6,6.011896182,85,87.12169853,-5,-2.87830147,0,0,90,0
13,14,10,5,6,6.466007132,100,100.4654233,10,10.46542326,1,1,90,0
13,14,10,6,6,5.47884954,85,84.59723444,-5,-5.402765556,0,0,90,0
13,14,10,7,6,5.525370434,85,84.82952837,-5,-5.170471628,0,0,90,0
13,14,10,8,6,6.705895237,95,94.92845283,5,4.928452828,1,1,90,0
13,14,10,9,6,5.555090167,80,83.03398487,-10,-6.966015134,0,0,90,0
13,14,10,10,6,4.357466425,100,97.7601748,10,7.760174805,1,1,90,0
13,14,10,11,6,4.51256452,95,94.6260825,5,4.626082497,1,1,90,0
13,14,10,12,6,6.200058606,80,79.54360717,-10,-10.45639283,0,0,90,0
13,14,10,13,6,4.757134209,100,100.9752448,10,10.97524483,1,1,90,0
13,14,10,14,6,5.675811471,100,99.70395275,10,9.703952749,1,1,90,0
13,14,10,15,6,7.511205125,80,81.6070832,-10,-8.392916802,0,0,90,0
13,14,10,16,6,5.327611284,95,94.01184238,5,4.011842385,1,1,90,0
13,14,10,17,0,5.906815598,80,80,-10,-10,0,0,90,0
13,14,10,18,0,5.661789678,100,100,10,10,1,1,90,0
13,14,11,1,18,22.9371537,5,1.820431526,5,1.820431526,1,1,0,0
13,14,11,2,18,16.172643,-5,-6.262999848,-5,-6.262999848,0,0,0,0
13,14,11,3,18,16.44170005,5,6.801645068,5,6.801645068,1,1,0,0
13,14,11,4,18,11.3364078,-10,-9.262547555,-10,-9.262547555,0,0,0,0
13,14,11,5,18,22.24592698,-10,-2.532106074,-10,-2.532106074,0,0,0,0
13,14,11,6,18,15.24866543,10,0.897101324,10,0.897101324,1,1,0,0
13,14,11,7,18,13.81642542,-5,-13.94932368,-5,-13.94932368,0,0,0,0
13,14,11,8,18,19.15477635,-10,-12.11031926,-10,-12.11031926,0,0,0,0
13,14,11,9,18,17.22789416,-5,-12.65176537,-5,-12.65176537,0,0,0,0
13,14,11,10,18,21.32895931,10,6.822189611,10,6.822189611,1,1,0,0
13,14,11,11,18,16.9048388,10,7.602734337,10,7.602734337,1,1,0,0
13,14,11,12,18,17.17432168,-5,-8.992146652,-5,-8.992146652,0,0,0,0
13,14,11,13,18,18.71471369,-10,-9.734880967,-10,-9.734880967,0,0,0,0
13,14,11,14,18,17.83026354,5,3.072843925,5,3.072843925,1,1,0,0
13,14,11,15,18,24.27677571,10,14.80023708,10,14.80023708,1,1,0,0
13,14,11,16,18,18.27758749,5,9.474882328,5,9.474882328,1,1,0,0
13,14,11,17,0,22.9371537,-10,-10,-10,-10,0,0,0,0
13,14,11,18,0,16.172643,10,10,10,10,1,1,0,0
13,14,12,1,6,5.408487754,95,93.63536293,5,3.63536293,1,1,90,0
13,14,12,2,6,5.614515705,95,97.29754681,5,7.297546811,1,1,90,0
13,14,12,3,6,4.538000868,80,81.13392539,-10,-8.866074609,0,0,90,0
13,14,12,4,6,6.605187033,100,102.2956175,10,12.29561748,1,1,90,0
13,14,12,5,6,6.345339023,95,95.63272833,5,5.632728335,1,1,90,0
13,14,12,6,6,3.89884405,85,86.13565649,-5,-3.864343512,0,0,90,0
13,14,12,7,6,5.827382631,80,79.72602162,-10,-10.27397838,0,0,90,0
13,14,12,8,6,5.340469835,85,84.78720803,-5,-5.21279197,0,0,90,0
13,14,12,9,6,6.62266092,80,78.30704232,-10,-11.69295768,0,0,90,0
13,14,12,10,6,8.185598001,100,99.40220816,10,9.402208161,1,1,90,0
13,14,12,11,6,7.049806301,95,96.08290313,5,6.082903134,1,1,90,0
13,14,12,12,6,6.927504986,85,85.13758498,-5,-4.862415024,0,0,90,0
13,14,12,13,6,6.980659447,85,86.01737421,-5,-3.982625786,0,0,90,0
13,14,12,14,6,6.157585057,100,99.60491413,10,9.604914125,1,1,90,0
13,14,12,15,6,5.875151774,100,102.5705306,10,12.57053061,1,1,90,0
13,14,12,16,6,6.340673916,80,79.11945064,-10,-10.88054936,0,0,90,0
13,14,12,17,0,5.408487754,80,80,-10,-10,0,0,90,0
13,14,12,18,0,5.614515705,100,100,10,10,1,1,90,0
13,14,13,1,6,5.370361529,5,5.746979969,5,5.746979969,1,1,0,0
13,14,13,2,6,6.146030919,10,8.667950285,10,8.667950285,1,1,0,0
13,14,13,3,6,6.871518442,-10,-11.39037867,-10,-11.39037867,0,0,0,0
13,14,13,4,6,5.934359086,10,8.619865075,10,8.619865075,1,1,0,0
13,14,13,5,6,6.079506805,-5,-7.092873779,-5,-7.092873779,0,0,0,0
13,14,13,6,6,6.334590319,-5,-5.724900614,-5,-5.724900614,0,0,0,0
13,14,13,7,6,5.706380588,5,3.515482418,5,3.515482418,1,1,0,0
13,14,13,8,6,4.85959953,10,10.92691891,10,10.92691891,1,1,0,0
13,14,13,9,6,6.481490374,-5,-5.464839594,-5,-5.464839594,0,0,0,0
13,14,13,10,6,6.975940263,-10,-9.501042144,-10,-9.501042144,0,0,0,0
13,14,13,11,6,6.180939001,5,3.389337468,5,3.389337468,1,1,0,0
13,14,13,12,6,6.263157104,10,9.886883983,10,9.886883983,1,1,0,0
13,14,13,13,6,5.861747693,5,3.915005969,5,3.915005969,1,1,0,0
13,14,13,14,6,6.711009117,-10,-9.187851731,-10,-9.187851731,0,0,0,0
13,14,13,15,6,7.50680992,-5,-4.315510821,-5,-4.315510821,0,0,0,0
13,14,13,16,6,5.018400961,-10,-9.04647063,-10,-9.04647063,0,0,0,0
13,14,13,17,0,5.370361529,-10,-10,-10,-10,0,0,0,0
13,14,13,18,0,6.146030919,10,10,10,10,1,1,0,0
13,14,14,1,6,6.597313057,100,98.47499475,10,8.474994749,1,1,90,0
13,14,14,2,6,5.352416157,80,79.79409637,-10,-10.20590363,0,0,90,0
13,14,14,3,6,6.085440484,85,85.00654833,-5,-4.993451666,0,0,90,0
13,14,14,4,6,5.830867141,100,100.660757,10,10.66075697,1,1,90,0
13,14,14,5,6,5.42697584,95,97.34037442,5,7.340374424,1,1,90,0
13,14,14,6,6,6.018375813,80,80.18071177,-10,-9.819288225,0,0,90,0
13,14,14,7,6,5.787205713,100,100.8235937,10,10.82359366,1,1,90,0
13,14,14,8,6,5.279577992,100,99.12077445,10,9.12077445,1,1,90,0
13,14,14,9,6,5.412655374,95,95.09244543,5,5.092445426,1,1,90,0
13,14,14,10,6,4.856609757,95,95.69933166,5,5.699331662,1,1,90,0
13,14,14,11,6,5.604515665,85,83.03251247,-5,-6.967487533,0,0,90,0
13,14,14,12,6,6.843987913,80,80.01464415,-10,-9.985355852,0,0,90,0
13,14,14,13,6,6.048626539,85,84.30547939,-5,-5.694520614,0,0,90,0
13,14,14,14,6,6.666492272,80,78.69967553,-10,-11.30032447,0,0,90,0
13,14,14,15,6,4.227504175,95,93.67900751,5,3.679007506,1,1,90,0
13,14,14,16,6,6.166705852,85,88.18773439,-5,-1.812265613,0,0,90,0
13,14,14,17,0,6.597313057,80,80,-10,-10,0,0,90,0
13,14,14,18,0,5.352416157,100,100,10,10,1,1,90,0
13,14,15,1,18,17.87681441,5,0.220868745,5,0.220868745,1,1,0,0
13,14,15,2,18,18.60410199,-5,-1.618999185,-5,-1.618999185,0,0,0,0
13,14,15,3,18,18.80932433,10,13.9018084,10,13.9018084,1,1,0,0
13,14,15,4,18,14.97770621,-10,-8.654283993,-10,-8.654283993,0,0,0,0
13,14,15,5,18,14.30386112,-5,-7.993298234,-5,-7.993298234,0,0,0,0
13,14,15,6,18,22.11855061,5,4.330953673,5,4.330953673,1,1,0,0
13,14,15,7,18,14.90742931,10,12.36233038,10,12.36233038,1,1,0,0
13,14,15,8,18,20.57339252,-10,-14.89495149,-10,-14.89495149,0,0,0,0
13,14,15,9,18,20.46946555,-10,-7.384993346,-10,-7.384993346,0,0,0,0
13,14,15,10,18,17.75113521,10,9.95711376,10,9.95711376,1,1,0,0
13,14,15,11,18,15.39029557,5,8.916612671,5,8.916612671,1,1,0,0
13,14,15,12,18,15.4178181,-10,-10.68377002,-10,-10.68377002,0,0,0,0
13,14,15,13,18,17.6270265,5,4.618991849,5,4.618991849,1,1,0,0
13,14,15,14,18,12.54998742,10,12.38006938,10,12.38006938,1,1,0,0
13,14,15,15,18,18.43515431,-5,-6.196663784,-5,-6.196663784,0,0,0,0
13,14,15,16,18,14.72515202,-5,-7.60814077,-5,-7.60814077,0,0,0,0
13,14,15,17,0,17.87681441,-10,-10,-10,-10,0,0,0,0
13,14,15,18,0,18.60410199,10,10,10,10,1,1,0,0
13,14,16,1,6,4.491841592,100,98.87870068,10,8.87870068,1,1,90,0
13,14,16,2,6,6.049897782,95,94.57652004,5,4.576520039,1,1,90,0
13,14,16,3,6,5.263647266,85,84.36588937,-5,-5.63411063,0,0,90,0
13,14,16,4,6,5.649695735,95,96.8326658,5,6.832665796,1,1,90,0
13,14,16,5,6,6.365294637,85,83.42724062,-5,-6.572759382,0,0,90,0
13,14,16,6,6,5.356269369,80,79.7330844,-10,-10.2669156,0,0,90,0
13,14,16,7,6,5.798234687,80,80.46082577,-10,-9.539174229,0,0,90,0
13,14,16,8,6,6.51325525,85,86.72703097,-5,-3.272969027,0,0,90,0
13,14,16,9,6,6.594973529,85,84.86024203,-5,-5.13975797,0,0,90,0
13,14,16,10,6,5.754907243,80,78.66667526,-10,-11.33332474,0,0,90,0
13,14,16,11,6,7.957351143,80,80.1883163,-10,-9.811683696,0,0,90,0
13,14,16,12,6,6.540682273,100,98.87458895,10,8.874588953,1,1,90,0
13,14,16,13,6,4.871248609,95,92.52256031,5,2.522560309,1,1,90,0
13,14,16,14,6,6.513248696,100,97.08081917,10,7.080819166,1,1,90,0
13,14,16,15,6,5.514202153,95,92.83307313,5,2.83307313,1,1,90,0
13,14,16,16,6,6.100640266,100,101.6246176,10,11.62461757,1,1,90,0
13,14,16,17,0,4.491841592,80,80,-10,-10,0,0,90,0
13,14,16,18,0,6.049897782,100,100,10,10,1,1,90,0
14,15,1,1,18,20.57591926,-5,-7.69385585,-5,-7.69385585,0,0,0,0
14,15,1,2,18,15.29106013,10,8.605280062,10,8.605280062,1,1,0,0
14,15,1,3,18,19.68515687,-10,-2.696109773,-10,-2.696109773,0,0,0,0
14,15,1,4,18,20.88832805,-10,0.349636915,-10,0.349636915,0,1,0,0
14,15,1,5,18,20.65250511,-10,-12.73129739,-10,-12.73129739,0,0,0,0
14,15,1,6,18,14.96383541,10,9.550294005,10,9.550294005,1,1,0,0
14,15,1,7,18,17.65611144,5,2.771652041,5,2.771652041,1,1,0,0
14,15,1,8,18,17.58736126,-5,-11.39433491,-5,-11.39433491,0,0,0,0
14,15,1,9,18,20.13916662,5,10.26770406,5,10.26770406,1,1,0,0
14,15,1,10,18,14.97921908,-5,-10.61787111,-5,-10.61787111,0,0,0,0
14,15,1,11,18,16.04330773,-10,-14.65343778,-10,-14.65343778,0,0,0,0
14,15,1,12,18,14.971799,5,5.718818292,5,5.718818292,1,1,0,0
14,15,1,13,18,16.19656795,10,9.057780913,10,9.057780913,1,1,0,0
14,15,1,14,18,17.29398355,5,6.671299231,5,6.671299231,1,1,0,0
14,15,1,15,18,17.20740657,10,1.132722086,10,1.132722086,1,1,0,0
14,15,1,16,18,18.20926377,-5,-4.21743882,-5,-4.21743882,0,0,0,0
14,15,1,17,0,17.29398355,-10,-10,-10,-10,0,0,0,0
14,15,1,18,0,17.20740657,10,10,10,10,1,1,0,0
14,15,2,1,18,21.36821336,85,87.54248256,-5,-2.457517441,0,0,90,0
14,15,2,2,18,17.37968373,100,96.49221514,10,6.492215142,1,1,90,0
14,15,2,3,18,16.29571512,85,86.3111825,-5,-3.688817499,0,0,90,0
14,15,2,4,18,18.25539835,85,89.25355285,-5,-0.746447146,0,0,90,0
14,15,2,5,18,11.98500495,95,96.45818491,5,6.45818491,1,1,90,0
14,15,2,6,18,15.43509798,80,75.38984425,-10,-14.61015575,0,0,90,0
14,15,2,7,18,17.87418821,85,91.63025315,-5,1.630253146,0,1,90,0
14,15,2,8,18,16.15698696,95,96.07172276,5,6.071722755,1,1,90,0
14,15,2,9,18,20.18340787,95,93.45032931,5,3.450329313,1,1,90,0
14,15,2,10,18,18.96483562,100,94.63540743,10,4.635407427,1,1,90,0
14,15,2,11,18,12.70931428,80,75.73260341,-10,-14.26739659,0,0,90,0
14,15,2,12,18,21.55398002,80,84.06779595,-10,-5.932204055,0,0,90,0
14,15,2,13,18,17.42346311,100,98.21734774,10,8.217347743,1,1,90,0
14,15,2,14,18,15.55986147,95,94.7861887,5,4.786188704,1,1,90,0
14,15,2,15,18,19.76875862,100,95.87895399,10,5.878953991,1,1,90,0
14,15,2,16,18,16.95625629,80,77.62960996,-10,-12.37039004,0,0,90,0
14,15,2,17,0,21.36821336,80,80,-10,-10,0,0,90,0
14,15,2,18,0,17.37968373,100,100,10,10,1,1,90,0
14,15,3,1,6,4.558735863,5,3.099864699,5,3.099864699,1,1,0,0
14,15,3,2,6,6.097760588,-10,-8.577025287,-10,-8.577025287,0,0,0,0
14,15,3,3,6,4.685822758,-5,-6.268890148,-5,-6.268890148,0,0,0,0
14,15,3,4,6,4.408569226,-10,-10.60847314,-10,-10.60847314,0,0,0,0
14,15,3,5,6,5.715950073,-5,-6.429072931,-5,-6.429072931,0,0,0,0
14,15,3,6,6,4.66784216,10,10.18742113,10,10.18742113,1,1,0,0
14,15,3,7,6,6.420355562,-10,-10.3795247,-10,-10.3795247,0,0,0,0
14,15,3,8,6,5.679259989,5,5.361605859,5,5.361605859,1,1,0,0
14,15,3,9,6,6.574733228,-5,-3.654339846,-5,-3.654339846,0,0,0,0
14,15,3,10,6,6.269613283,-10,-10.94783026,-10,-10.94783026,0,0,0,0
14,15,3,11,6,5.615060669,10,11.01353564,10,11.01353564,1,1,0,0
14,15,3,12,6,5.473903365,-5,-5.5742297,-5,-5.5742297,0,0,0,0
14,15,3,13,6,5.654883217,5,3.308635848,5,3.308635848,1,1,0,0
14,15,3,14,6,5.231929616,10,8.872390053,10,8.872390053,1,1,0,0
14,15,3,15,6,5.4911384,10,8.010737304,10,8.010737304,1,1,0,0
14,15,3,16,6,6.651266341,5,3.740920594,5,3.740920594,1,1,0,0
14,15,3,17,0,4.558735863,-10,-10,-10,-10,0,0,0,0
14,15,3,18,0,6.097760588,10,10,10,10,1,1,0,0
14,15,4,1,18,15.90797438,80,77.93626472,-10,-12.06373528,0,0,90,0
14,15,4,2,18,18.7594742,95,92.02654608,5,2.026546085,1,1,90,0
14,15,4,3,18,19.99565152,100,98.11215899,10,8.112158987,1,1,90,0
14,15,4,4,18,16.17508528,100,100.6939483,10,10.69394834,1,1,90,0
14,15,4,5,18,16.49257985,80,78.33554207,-10,-11.66445793,0,0,90,0
